ds,y
1713606345.9854403,2962
1713606345.9854622,66
1713606345.9867163,2962
1713606345.9912536,66
1713606345.9995167,2962
1713606346.0004063,66
1713606346.0036054,2962
1713606346.0057936,66
1713606346.0096636,74
1713606346.0096781,74
1713606346.0136013,2962
1713606346.0142748,66
1713606346.0194533,66
1713606346.0205112,2962
1713606346.0205264,66
1713606346.0276945,2962
1713606346.0277164,66
1713606346.0335062,2962
1713606346.033514,66
1713606346.0373886,1514
1713606346.0373907,2962
1713606346.0458214,66
1713606346.046087,2962
1713606346.049239,66
1713606346.0546885,2962
1713606346.0584128,2962
1713606346.061694,66
1713606346.070714,1514
1713606346.0707288,66
1713606346.0768733,66
1713606346.0771365,2962
1713606346.077154,66
1713606346.0883663,2962
1713606346.0894487,2962
1713606346.0941207,66
1713606346.1017573,2962
1713606346.101775,66
1713606346.1138134,2962
1713606346.1140993,2962
1713606346.1195667,2962
1713606346.1263833,2962
1713606346.1317563,66
1713606346.1320207,66
1713606346.1322863,2962
1713606346.1386957,66
1713606346.138963,2962
1713606346.1444795,66
1713606346.1512773,2962
1713606346.1512825,66
1713606346.163588,66
1713606346.1635969,2962
1713606346.1638534,2962
1713606346.1693532,66
1713606346.169616,1514
1713606346.1757126,2962
1713606346.1761665,2962
1713606346.1879036,66
1713606346.188164,2962
1713606346.1884785,66
1713606346.1887474,66
1713606346.1890159,2962
1713606346.200356,66
1713606346.2013283,2962
1713606346.2013335,66
1713606346.2089152,2962
1713606346.2136495,66
1713606346.2139094,2962
1713606346.2146697,66
1713606346.2261863,2266
1713606346.2262206,66
1713606346.2265036,2962
1713606346.229141,66
1713606346.2388132,1514
1713606346.2449763,2962
1713606346.2450087,66
1713606346.2572906,66
1713606346.2575328,2962
1713606346.2575407,66
1713606346.2698526,66
1713606346.270117,2962
1713606346.2701437,66
1713606346.2824316,66
1713606346.2826972,2962
1713606346.282705,66
1713606346.2950187,66
1713606346.2952762,66
1713606346.2955441,2962
1713606346.2955587,66
1713606346.307864,1514
1713606346.3078709,66
1713606346.3140156,2962
1713606346.3140223,66
1713606346.3263333,66
1713606346.3265958,66
1713606346.3266065,66
1713606346.326862,2266
1713606346.3279872,66
1713606346.3363469,2962
1713606346.3363538,66
1713606346.3486667,2962
1713606346.348678,66
1713606346.3609746,2962
1713606346.3609838,66
1713606346.3732846,2962
1713606346.3732944,66
1713606346.3855972,2962
1713606346.3856049,66
1713606346.397907,2962
1713606346.3979156,66
1713606346.4160273,1514
1713606346.4204893,66
1713606346.4266586,2962
1713606346.4276035,66
1713606346.4479144,2962
1713606346.449689,66
1713606346.469624,2962
1713606346.469632,66
1713606346.4913425,2962
1713606346.4913507,66
1713606346.5135207,2962
1713606346.5135276,66
1713606346.525427,66
1713606346.535239,2962
1713606346.5352461,66
1713606346.545418,66
1713606346.54545,66
1713606346.5569572,2962
1713606346.5569644,66
1713606346.5787055,1514
1713606346.5787132,66
1713606346.5893025,2962
1713606346.589422,66
1713606346.6110184,2962
1713606346.6148198,66
1713606346.6327343,2962
1713606346.6357436,66
1713606346.6544523,2962
1713606346.6574187,66
1713606346.676421,2962
1713606346.679818,66
1713606346.697885,2962
1713606346.7009342,66
1713606346.7196038,2962
1713606346.7230184,66
1713606346.741331,1514
1713606346.7431977,66
1713606346.7519486,2962
1713606346.753364,66
1713606346.7736633,2962
1713606346.7773137,66
1713606346.7953818,2962
1713606346.7971067,66
1713606346.8171158,2962
1713606346.8203986,66
1713606346.839279,2962
1713606346.8425295,66
1713606346.8609974,2962
1713606346.8614416,66
1713606346.877649,74
1713606346.8776665,74
1713606346.8827116,2962
1713606346.882718,66
1713606346.8885636,66
1713606346.8894975,2962
1713606346.8895042,66
1713606346.8925757,74
1713606346.9011102,2962
1713606346.9011192,66
1713606346.91342,1514
1713606346.913427,66
1713606346.9195752,2962
1713606346.9195821,66
1713606346.9318914,2962
1713606346.9327023,66
1713606346.9444973,2962
1713606346.9445047,66
1713606346.9557757,74
1713606346.955793,66
1713606346.9564261,2962
1713606346.956807,2962
1713606346.9621801,2962
1713606346.9691346,2962
1713606346.9743688,2962
1713606346.9814339,2962
1713606346.9865587,66
1713606346.9868248,2962
1713606346.9937477,2962
1713606346.999014,66
1713606346.9992793,66
1713606346.9995446,2962
1713606347.0061328,66
1713606347.0063245,66
1713606347.0065925,2962
1713606347.0117364,66
1713606347.0120008,2962
1713606347.0189073,2962
1713606347.0241914,66
1713606347.024456,66
1713606347.0312219,66
1713606347.0312314,2962
1713606347.0314844,2962
1713606347.0369854,66
1713606347.037251,2962
1713606347.0438101,66
1713606347.044066,2266
1713606347.049439,66
1713606347.051082,2962
1713606347.0535474,66
1713606347.0538151,2962
1713606347.0618954,66
1713606347.0661337,2962
1713606347.0661407,66
1713606347.0679777,2962
1713606347.0784497,66
1713606347.0787082,66
1713606347.0789878,2962
1713606347.0789957,66
1713606347.0913074,1514
1713606347.0913193,66
1713606347.0974443,2962
1713606347.0974503,66
1713606347.101757,2962
1713606347.1075122,1514
1713606347.1100135,66
1713606347.1100252,2962
1713606347.1136057,2962
1713606347.1223383,66
1713606347.1226053,2962
1713606347.1257954,66
1713606347.1260722,2962
1713606347.134924,66
1713606347.1351848,2962
1713606347.1382515,66
1713606347.1385167,66
1713606347.1475015,66
1713606347.1475093,2962
1713606347.147764,2962
1713606347.1532633,66
1713606347.1600804,66
1713606347.1603444,2962
1713606347.1603494,66
1713606347.1608746,2962
1713606347.1726637,66
