ds,y
1713856038.3049448,52
1713856040.2152603,52
1713856042.1213813,52
1713856044.0361073,52
1713856045.9332228,52
1713856047.82909,52
1713856049.7282672,52
1713856050.509711,70
1713856050.5910416,70
1713856051.6492524,52
1713856052.5684423,70
1713856053.7689168,52
1713856055.7113442,52
1713856056.6477895,70
1713856056.7606628,70
1713856057.630054,52
1713856058.7347403,70
1713856058.736651,70
1713856058.742161,70
1713856059.5078099,52
1713856060.744181,70
1713856060.7455242,70
1713856060.7678316,70
1713856060.7678456,70
1713856060.810951,70
1713856061.405802,52
1713856062.8094642,70
1713856062.932007,70
1713856063.5443034,52
1713856064.8556318,70
1713856064.856726,70
1713856064.8578227,70
1713856065.444749,52
1713856066.9131532,70
1713856066.9275823,70
1713856067.425454,52
1713856069.4919207,52
1713856071.3656538,52
