ds,y
1713856038.3356843,52
1713856040.2300718,52
1713856042.1698866,52
1713856044.0793128,52
1713856045.9332461,52
1713856047.8477042,52
1713856049.7726052,52
1713856050.5923197,70
1713856050.6102285,70
1713856051.664638,52
1713856053.7930634,52
1713856054.607838,70
1713856055.774541,52
1713856056.694802,70
1713856056.7266934,70
1713856057.630106,52
1713856058.7324207,70
1713856058.7909257,70
1713856058.7909453,70
1713856059.5542984,52
1713856060.767989,70
1713856060.768037,70
1713856060.7680464,70
1713856060.8112128,70
1713856061.441012,52
1713856062.804872,70
1713856062.8067074,70
1713856062.8207402,70
1713856063.544349,52
1713856064.8412504,70
1713856064.9293492,70
1713856064.9294205,70
1713856065.489613,52
1713856066.8940537,70
1713856066.8964977,70
1713856067.4803982,52
1713856069.4991274,52
1713856071.3656754,52
