ds,y
1713856039.2424207,66
1713856039.2424257,66
1713856039.2424402,2962
1713856039.2581782,66
1713856039.290041,66
1713856039.290088,2962
1713856039.3122654,66
1713856039.31228,66
1713856039.3436584,66
1713856039.3436837,66
1713856039.343686,2962
1713856039.3437383,2962
1713856039.364357,66
1713856039.364625,66
1713856039.3646343,2266
1713856039.3843567,2962
1713856039.3853924,66
1713856039.4607947,66
1713856039.460804,66
1713856039.4861445,74
1713856039.5100455,2962
1713856039.5100923,66
1713856039.5259643,2962
1713856039.52754,66
1713856039.5677776,74
1713856039.5677948,66
1713856039.5683985,2962
1713856039.574021,66
1713856039.5749817,2962
1713856039.58954,66
1713856039.5900972,66
1713856039.5901437,2962
1713856039.5901504,66
1713856039.6085365,66
1713856039.6085436,2962
1713856039.624772,66
1713856039.624778,2962
1713856039.6561697,2962
1713856039.6566381,66
1713856039.6655805,66
1713856039.6656284,2962
1713856039.6937149,1514
1713856039.6937199,2962
1713856039.693931,66
1713856039.7103057,66
1713856039.7103386,2962
1713856039.7519815,66
1713856039.7519932,2962
1713856039.7806296,66
1713856039.7806401,2962
1713856039.796198,2962
1713856039.7963653,66
1713856039.8118336,2962
1713856039.8119445,66
1713856039.8283973,66
1713856039.8284047,2962
1713856039.8616598,66
1713856039.8616657,1514
1713856039.8616679,2962
1713856039.8841708,66
1713856039.8841915,2962
1713856039.8972697,2962
1713856039.900335,66
1713856039.908456,2962
1713856039.9085007,66
1713856039.9238117,74
1713856039.9583359,2962
1713856039.9584455,66
1713856039.974575,2962
1713856039.9745886,66
1713856039.9839575,2962
1713856039.993559,2962
1713856039.9936473,66
1713856039.9936533,66
1713856039.9936557,66
1713856040.028354,1514
1713856040.0283632,66
1713856040.0283701,66
1713856040.0283773,2962
1713856040.0287938,74
1713856040.0351584,66
1713856040.0351598,2962
1713856040.043217,2962
1713856040.0477822,2962
1713856040.0611968,2962
1713856040.0717247,66
1713856040.0724711,2962
1713856040.0910082,66
1713856040.0995364,2962
1713856040.0995648,66
1713856040.1225324,66
1713856040.1225555,2962
1713856040.14999,2962
1713856040.165993,2962
1713856040.1661332,2962
1713856040.1817043,66
1713856040.1828973,66
1713856040.1829596,1514
1713856040.1829622,2962
1713856040.183098,66
1713856040.1831117,66
1713856040.1831162,66
1713856040.1831203,66
1713856040.2147572,2962
1713856040.2147646,66
1713856040.2299097,66
1713856040.229936,2962
1713856040.2299445,2266
1713856040.23712,52
1713856040.237122,66
1713856040.2601457,2962
1713856040.2609413,66
1713856040.2648528,74
1713856040.2756631,2962
1713856040.2913475,2962
1713856040.292809,66
1713856040.2941256,66
1713856040.3089457,74
1713856040.308985,2962
1713856040.3090944,66
1713856040.3280296,66
1713856040.3417063,2962
1713856040.3482344,2962
1713856040.361383,66
1713856040.3613908,2962
1713856040.384549,66
1713856040.3845625,2962
1713856040.3883162,66
1713856040.3902225,66
1713856040.4188669,66
1713856040.4191473,66
1713856040.4191663,1514
1713856040.4191713,66
1713856040.4198904,2962
1713856040.419968,66
1713856040.4344199,1514
1713856040.434441,66
1713856040.4662514,2962
1713856040.4662592,66
1713856040.4744403,66
1713856040.47445,1514
1713856040.4744527,2962
1713856040.4873626,2962
1713856040.4982378,66
1713856040.5139434,2962
1713856040.5140984,66
1713856040.5198042,1514
1713856040.5352378,2962
1713856040.5467958,66
1713856040.5633996,2962
1713856040.5634115,66
1713856040.577915,2962
1713856040.5804298,66
1713856040.5960855,2962
1713856040.5962248,2962
1713856040.608235,66
1713856040.6167927,2962
1713856040.6326215,66
1713856040.6356359,66
1713856040.6356444,2962
1713856040.6360333,66
1713856040.6500823,2962
1713856040.6500936,66
1713856040.6645238,2962
1713856040.664543,66
1713856040.6805263,66
1713856040.7123065,66
1713856040.7123141,2962
1713856040.7285247,2962
1713856040.7285361,66
1713856040.744261,2962
1713856040.7446454,66
1713856040.7517667,2962
1713856040.7675576,2962
1713856040.7678,2962
1713856040.7832134,66
1713856040.7832901,66
1713856040.7833142,66
1713856040.7833378,2962
1713856040.8041387,66
1713856040.8041463,2962
1713856040.8230784,66
1713856040.8531582,66
1713856040.8531716,2962
1713856040.8689234,2962
1713856040.868937,66
1713856040.8782654,2962
1713856040.8782768,66
1713856040.880733,1514
1713856040.8807359,2962
1713856040.900615,66
