ds,y
1713781977.7885993,52
1713781979.8003988,52
1713781981.785806,52
1713781983.7179003,52
1713781985.6443212,52
1713781987.718886,52
1713781989.647257,52
1713781991.5818536,52
1713781991.7500858,70
1713781991.760526,70
1713781993.6598387,52
1713781993.8014581,70
1713781993.8391829,70
1713781993.8443367,70
1713781995.607435,52
1713781995.8469296,70
1713781995.8510032,70
1713781997.6483934,52
1713781997.894087,70
1713781997.8959773,70
1713781997.8994853,70
1713781997.9663591,70
1713781999.5610704,52
1713782001.7282739,52
1713782001.9987519,70
1713782002.0313635,70
1713782002.0367863,70
1713782002.0742247,70
1713782003.9260256,52
1713782004.0447063,70
1713782005.9126036,52
1713782006.0886796,70
1713782006.2518914,70
